"날짜","종가","시가","고가","저가","거래량","변동 %"
"2008- 08- 14","129.54","127.84","130.28","127.75","239.56M","0.75%"
"2008- 08- 13","128.57","128.79","129.65","127.67","256.47M","-0.60%"
"2008- 08- 12","129.35","130.28","130.70","128.73","213.20M","-1.04%"
"2008- 08- 11","130.71","129.47","131.51","129.23","249.43M","1.04%"
"2008- 08- 08","129.37","126.58","129.93","126.38","260.81M","1.86%"
"2008- 08- 07","127.01","127.96","129.06","126.54","246.31M","-1.49%"
"2008- 08- 06","128.93","128.02","129.30","127.48","209.56M","0.44%"
"2008- 08- 05","128.36","126.02","128.56","124.97","251.62M","2.70%"
"2008- 08- 04","124.99","126.04","126.14","124.76","188.25M","-0.93%"
"2008- 08- 01","126.16","127.12","127.28","125.46","248.70M","-0.53%"
"2008- 07- 31","126.83","127.40","128.57","126.63","277.40M","-1.32%"
"2008- 07- 30","128.53","127.11","128.60","126.28","354.71M","1.78%"
"2008- 07- 29","126.28","123.98","126.38","123.64","261.51M","2.14%"
"2008- 07- 28","123.64","125.51","126.06","123.42","205.20M","-1.47%"
"2008- 07- 25","125.48","125.89","126.49","125.17","219.13M","-0.02%"
"2008- 07- 24","125.51","128.34","128.41","125.16","248.63M","-2.08%"
"2008- 07- 23","128.17","127.89","129.15","127.55","311.70M","0.54%"
"2008- 07- 22","127.48","125.15","127.80","124.85","296.90M","1.13%"
"2008- 07- 21","126.05","126.51","126.80","125.19","222.86M","0.06%"
"2008- 07- 18","125.98","126.17","126.42","125.15","267.03M","0.62%"
"2008- 07- 17","125.20","125.14","126.26","124.09","375.49M","1.00%"
"2008- 07- 16","123.96","121.45","124.57","121.10","371.64M","2.45%"
"2008- 07- 15","120.99","121.80","123.49","120.02","502.50M","-1.41%"
"2008- 07- 14","122.72","125.26","125.50","122.40","322.72M","-0.90%"
"2008- 07- 11","123.84","123.97","125.90","122.49","481.12M","-1.17%"
"2008- 07- 10","125.30","124.43","125.79","123.58","436.48M","0.41%"
"2008- 07- 09","124.79","127.50","127.74","124.39","336.79M","-1.93%"
"2008- 07- 08","127.24","124.99","127.39","124.20","376.23M","1.78%"
"2008- 07- 07","125.02","126.79","127.34","123.92","372.43M","-1.02%"
"2008- 07- 03","126.31","127.11","127.11","124.99","239.36M","0.10%"
"2008- 07- 02","126.18","128.79","129.16","125.95","291.22M","-1.71%"
"2008- 07- 01","128.38","126.52","128.47","125.93","388.62M","0.31%"
"2008- 06- 30","127.98","127.89","128.91","127.30","258.89M","0.35%"
"2008- 06- 27","127.53","128.28","128.86","127.03","303.42M","-0.55%"
"2008- 06- 26","128.23","130.57","131.42","128.08","297.77M","-2.72%"
"2008- 06- 25","131.81","131.72","133.40","131.24","287.85M","0.47%"
"2008- 06- 24","131.19","131.05","132.44","130.19","267.30M","-0.20%"
"2008- 06- 23","131.45","132.09","132.23","131.32","165.12M","-0.10%"
"2008- 06- 20","131.58","132.84","133.09","131.22","289.28M","-2.11%"
"2008- 06- 19","134.42","134.15","135.24","132.00","304.31M","0.13%"
"2008- 06- 18","134.25","134.69","135.52","133.71","266.97M","-0.97%"
"2008- 06- 17","135.57","137.07","137.12","135.37","191.74M","-0.48%"
"2008- 06- 16","136.23","135.55","136.93","135.46","185.83M","0.06%"
"2008- 06- 13","136.15","135.17","136.52","134.42","244.73M","1.26%"
"2008- 06- 12","134.45","134.60","135.87","133.52","252.79M","0.38%"
"2008- 06- 11","133.94","135.97","136.26","133.93","284.06M","-1.47%"
"2008- 06- 10","135.94","135.67","137.10","135.35","260.23M","-0.50%"
"2008- 06- 09","136.62","136.86","137.50","135.41","228.26M","0.24%"
"2008- 06- 06","136.29","139.55","139.80","136.22","384.28M","-3.19%"
"2008- 06- 05","140.78","138.58","140.89","138.32","237.87M","2.00%"
"2008- 06- 04","138.02","137.70","139.16","137.46","246.73M","-0.05%"
"2008- 06- 03","138.09","139.30","139.62","137.23","272.05M","-0.58%"
"2008- 06- 02","138.90","139.83","139.86","138.00","181.07M","-1.03%"
"2008- 05- 30","140.35","140.47","140.74","139.94","117.36M","0.25%"
"2008- 05- 29","140.00","139.13","140.93","139.08","173.93M","0.50%"
"2008- 05- 28","139.30","139.17","140.00","138.00","181.29M","0.46%"
"2008- 05- 27","138.66","137.80","139.00","137.53","168.32M","0.74%"
"2008- 05- 23","137.64","139.05","139.66","137.52","181.44M","-1.34%"
"2008- 05- 22","139.51","139.43","140.17","139.00","170.82M","0.01%"
"2008- 05- 21","139.49","141.81","142.12","139.00","252.72M","-1.69%"
"2008- 05- 20","141.89","142.27","142.34","141.00","178.55M","-0.81%"
"2008- 05- 19","143.05","142.81","144.30","142.30","165.70M","0.27%"
"2008- 05- 16","142.66","142.86","142.87","141.61","204.24M","0.09%"
"2008- 05- 15","142.53","141.04","142.63","140.83","166.93M","1.25%"
"2008- 05- 14","140.77","141.07","142.20","140.46","181.91M","0.21%"
"2008- 05- 13","140.48","140.80","140.89","139.73","159.14M","0.01%"
"2008- 05- 12","140.46","139.25","140.56","138.73","150.91M","1.12%"
"2008- 05- 09","138.90","138.60","139.39","138.45","152.59M","-0.19%"
"2008- 05- 08","139.16","139.74","140.32","138.98","178.32M","-0.26%"
"2008- 05- 07","139.52","141.89","142.04","139.13","199.27M","-1.78%"
"2008- 05- 06","142.05","140.01","142.20","139.69","179.34M","0.87%"
"2008- 05- 05","140.83","141.05","141.61","140.41","118.51M","-0.48%"
"2008- 05- 02","141.51","142.33","142.37","140.56","181.59M","0.28%"
"2008- 05- 01","141.12","138.39","141.12","138.27","187.28M","2.07%"
"2008- 04- 30","138.26","139.29","140.59","138.26","208.40M","-0.59%"
"2008- 04- 29","139.08","139.39","139.73","138.61","125.51M","-0.39%"
"2008- 04- 28","139.63","139.88","140.25","139.38","105.62M","0.02%"
"2008- 04- 25","139.60","139.41","139.89","137.91","190.79M","0.93%"
"2008- 04- 24","138.32","138.08","139.74","137.04","229.38M","0.44%"
"2008- 04- 23","137.72","138.09","138.78","137.12","193.31M","-0.16%"
"2008- 04- 22","137.94","138.19","138.37","136.64","162.17M","-0.44%"
"2008- 04- 21","138.55","138.23","138.98","136.87","118.59M","0.05%"
"2008- 04- 18","138.48","138.94","139.56","138.26","218.53M","1.04%"
"2008- 04- 17","137.05","136.02","137.25","135.66","179.71M","0.15%"
"2008- 04- 16","136.85","134.54","136.93","134.40","189.27M","2.71%"
"2008- 04- 15","133.24","133.58","133.69","132.33","172.39M","0.23%"
"2008- 04- 14","132.93","133.19","133.54","132.55","160.52M","-0.34%"
"2008- 04- 11","133.38","134.45","135.98","133.01","222.97M","-1.94%"
"2008- 04- 10","136.02","135.39","136.67","134.90","192.97M","0.14%"
"2008- 04- 09","135.83","136.61","136.80","134.89","195.61M","-0.72%"
"2008- 04- 08","136.82","136.19","137.16","135.95","148.94M","-0.10%"
"2008- 04- 07","136.96","137.87","138.57","136.74","154.38M","0.05%"
"2008- 04- 04","136.89","137.12","137.96","136.12","204.47M","-0.11%"
"2008- 04- 03","137.04","135.94","137.44","135.71","175.88M","0.25%"
"2008- 04- 02","136.70","137.06","137.67","135.98","210.91M","0.07%"
"2008- 04- 01","136.61","133.71","136.84","133.51","254.55M","3.52%"
"2008- 03- 31","131.97","131.29","132.73","131.09","166.69M","0.35%"
"2008- 03- 28","131.51","132.99","133.36","131.06","180.92M","-0.96%"
"2008- 03- 27","132.78","134.20","134.44","132.36","225.15M","-0.32%"
"2008- 03- 26","133.20","134.46","135.09","133.11","196.93M","-1.22%"
"2008- 03- 25","134.85","134.86","135.55","133.77","192.95M","0.10%"
"2008- 03- 24","134.72","133.31","135.81","133.24","209.11M","2.00%"
"2008- 03- 20","132.08","130.05","132.91","129.26","245.32M","1.35%"
"2008- 03- 19","130.32","134.14","134.65","130.04","345.97M","-2.48%"
"2008- 03- 18","133.63","130.62","133.69","129.98","334.42M","4.15%"
"2008- 03- 17","128.30","126.57","129.26","126.07","405.31M","-1.01%"
"2008- 03- 14","129.61","132.77","132.81","127.78","484.69M","-1.55%"
"2008- 03- 13","131.65","129.61","132.64","128.60","351.88M","0.22%"
"2008- 03- 12","131.36","132.73","133.77","131.16","229.16M","-0.94%"
"2008- 03- 11","132.60","130.72","132.72","127.72","341.88M","3.59%"
"2008- 03- 10","128.00","129.81","129.93","127.59","235.68M","-1.32%"
"2008- 03- 07","129.71","129.63","131.74","128.58","326.43M","-1.03%"
"2008- 03- 06","131.06","132.98","133.22","130.55","247.91M","-2.07%"
"2008- 03- 05","133.83","133.41","134.77","132.34","270.68M","0.63%"
"2008- 03- 04","132.99","132.23","133.40","130.99","282.51M","-0.38%"
"2008- 03- 03","133.50","133.14","133.81","132.24","195.61M","-0.24%"
"2008- 02- 29","133.82","135.60","137.02","132.78","252.72M","-2.23%"
"2008- 02- 28","136.87","137.24","137.96","136.55","170.83M","-0.98%"
"2008- 02- 27","138.22","137.56","139.14","137.41","168.40M","-0.10%"
"2008- 02- 26","138.36","136.75","138.95","136.50","212.42M","0.75%"
"2008- 02- 25","137.33","135.54","137.65","134.78","190.11M","1.26%"
"2008- 02- 22","135.62","134.97","135.85","132.86","205.49M","0.62%"
"2008- 02- 21","134.79","136.66","137.01","134.07","201.05M","-0.83%"
"2008- 02- 20","135.92","133.99","137.60","133.76","220.71M","0.30%"
"2008- 02- 19","135.52","136.69","136.89","134.61","145.19M","0.28%"
"2008- 02- 15","135.14","134.55","136.10","133.36","154.11M","-0.02%"
"2008- 02- 14","135.17","136.95","137.00","134.79","215.21M","-0.88%"
"2008- 02- 13","136.37","136.01","137.10","135.14","181.97M","1.02%"
"2008- 02- 12","134.99","134.91","136.31","133.98","256.65M","0.93%"
"2008- 02- 11","133.75","133.10","134.23","132.04","188.58M","0.51%"
"2008- 02- 08","133.07","133.09","134.22","132.10","221.64M","-0.64%"
"2008- 02- 07","133.93","131.80","134.79","131.73","297.54M","0.66%"
"2008- 02- 06","133.05","134.58","135.25","132.41","250.79M","-0.81%"
"2008- 02- 05","134.13","135.94","136.25","133.67","286.88M","-2.68%"
"2008- 02- 04","137.82","139.21","139.30","137.64","124.69M","-1.26%"
"2008- 02- 01","139.58","137.94","139.61","137.52","206.84M","1.61%"
"2008- 01- 31","137.37","133.40","138.54","133.20","343.68M","1.82%"
"2008- 01- 30","134.91","135.58","138.54","134.60","334.94M","-0.74%"
"2008- 01- 29","135.91","136.10","136.45","134.88","168.97M","0.50%"
"2008- 01- 28","135.24","133.26","135.52","132.06","217.93M","1.65%"
"2008- 01- 25","133.04","136.51","136.76","132.60","269.60M","-1.44%"
"2008- 01- 24","134.99","134.48","135.46","133.31","259.95M","0.84%"
"2008- 01- 23","133.86","127.09","134.19","126.84","511.91M","2.40%"
"2008- 01- 22","130.72","127.21","132.43","126.00","435.93M","-1.01%"
"2008- 01- 18","132.06","134.74","135.02","131.10","348.56M","-1.03%"
"2008- 01- 17","133.43","137.81","137.88","132.93","398.40M","-2.59%"
"2008- 01- 16","136.98","137.36","139.12","136.28","378.96M","-0.86%"
"2008- 01- 15","138.17","139.79","141.49","137.90","240.46M","-2.20%"
"2008- 01- 14","141.28","141.16","141.86","140.40","170.37M","0.81%"
"2008- 01- 11","140.15","140.78","141.90","139.00","267.08M","-0.81%"
"2008- 01- 10","141.29","139.68","142.80","139.37","335.70M","0.66%"
"2008- 01- 09","140.37","139.09","140.79","137.70","301.91M","1.05%"
"2008- 01- 08","138.91","142.08","142.90","138.44","326.37M","-1.61%"
"2008- 01- 07","141.19","141.81","142.23","140.10","234.99M","-0.08%"
"2008- 01- 04","141.31","143.34","143.44","140.91","232.33M","-2.45%"
"2008- 01- 03","144.86","144.91","145.49","144.07","125.13M","-0.05%"
"2008- 01- 02","144.93","146.53","146.99","143.88","204.94M","-0.88%"
"2007- 12- 31","146.21","147.10","147.61","146.06","108.13M","-0.74%"
"2007- 12- 28","147.30","148.54","148.61","146.90","116.40M","-0.25%"
"2007- 12- 27","147.67","149.02","149.03","147.32","122.98M","-1.26%"
"2007- 12- 26","149.55","148.65","149.68","148.50","67.12M","0.21%"
"2007- 12- 24","149.23","148.82","149.48","148.48","45.60M","0.74%"
"2007- 12- 21","148.13","147.37","148.42","147.09","146.09M","0.91%"
"2007- 12- 20","146.80","146.84","146.86","145.18","214.81M","0.63%"
"2007- 12- 19","145.88","145.94","146.89","144.94","198.92M","0.00%"
"2007- 12- 18","145.88","146.10","146.48","143.96","245.57M","0.56%"
"2007- 12- 17","145.07","146.61","146.87","144.86","177.27M","-1.43%"
"2007- 12- 14","147.17","147.93","149.10","147.10","159.15M","-1.27%"
"2007- 12- 13","149.06","148.32","149.39","147.30","237.61M","-0.21%"
"2007- 12- 12","149.37","151.06","151.77","147.20","322.44M","0.99%"
"2007- 12- 11","147.91","152.14","152.89","147.83","250.35M","-2.74%"
"2007- 12- 10","152.08","151.28","152.25","150.86","123.91M","0.78%"
"2007- 12- 07","150.91","151.42","151.50","150.55","148.98M","-0.02%"
"2007- 12- 06","150.94","148.63","151.21","148.57","154.54M","1.43%"
"2007- 12- 05","148.81","147.93","149.20","147.83","171.13M","1.67%"
"2007- 12- 04","146.36","146.66","147.54","146.31","136.53M","-0.89%"
"2007- 12- 03","147.68","148.19","148.45","147.29","146.43M","-0.66%"
"2007- 11- 30","148.66","149.04","149.87","147.33","222.91M","1.01%"
"2007- 11- 29","147.18","146.62","147.72","146.10","199.41M","0.03%"
"2007- 11- 28","147.13","144.19","147.47","144.14","259.10M","3.20%"
"2007- 11- 27","142.57","141.74","143.23","140.95","293.90M","1.15%"
"2007- 11- 26","140.95","144.43","144.88","140.66","214.23M","-2.21%"
"2007- 11- 23","144.13","143.07","144.34","142.70","77.69M","1.73%"
"2007- 11- 21","141.68","143.08","143.91","141.67","259.20M","-2.05%"
"2007- 11- 20","144.64","144.02","145.53","142.11","414.77M","0.61%"
"2007- 11- 19","143.76","145.28","145.36","143.19","267.75M","-1.39%"
"2007- 11- 16","145.79","146.31","146.47","144.57","308.77M","0.17%"
"2007- 11- 15","145.54","146.57","147.49","144.52","263.11M","-1.44%"
"2007- 11- 14","147.67","149.22","149.40","146.78","230.56M","-0.28%"
"2007- 11- 13","148.08","145.37","148.31","145.22","191.12M","3.05%"
"2007- 11- 12","143.70","145.21","146.61","143.70","243.09M","-0.99%"
"2007- 11- 09","145.14","145.69","147.54","144.89","277.75M","-1.37%"
"2007- 11- 08","147.16","147.99","149.30","145.07","374.51M","-0.51%"
"2007- 11- 07","147.91","150.44","152.11","147.55","306.64M","-2.74%"
"2007- 11- 06","152.07","150.86","152.11","149.90","177.80M","1.35%"
"2007- 11- 05","150.05","149.64","151.16","148.00","226.85M","-0.76%"
"2007- 11- 02","151.20","151.53","152.00","149.21","331.23M","0.11%"
"2007- 11- 01","151.03","153.29","153.41","150.59","333.04M","-2.34%"
"2007- 10- 31","154.65","153.98","155.27","152.84","220.95M","1.04%"
"2007- 10- 30","153.06","153.45","153.75","152.87","132.98M","-0.69%"
"2007- 10- 29","154.13","153.93","154.44","153.55","106.84M","0.33%"
"2007- 10- 26","153.62","153.06","153.62","151.90","176.49M","1.17%"
"2007- 10- 25","151.84","151.65","152.29","149.88","237.37M","0.24%"
"2007- 10- 24","151.48","151.21","151.74","148.00","326.69M","-0.18%"
"2007- 10- 23","151.76","151.46","151.95","150.25","180.09M","0.81%"
"2007- 10- 22","150.54","148.86","150.76","148.66","261.99M","0.58%"
"2007- 10- 19","149.67","153.09","156.48","149.66","297.17M","-2.62%"
"2007- 10- 18","153.69","153.45","154.19","153.08","148.46M","-0.36%"
"2007- 10- 17","154.25","154.98","155.09","152.47","216.69M","0.31%"
"2007- 10- 16","153.78","154.41","156.48","153.47","166.53M","-0.79%"
"2007- 10- 15","155.01","156.27","156.36","153.94","161.15M","-0.84%"
"2007- 10- 12","156.33","155.46","156.35","155.27","124.55M","0.55%"
"2007- 10- 11","155.47","156.93","157.52","154.54","233.53M","-0.48%"
"2007- 10- 10","156.22","156.04","156.44","155.41","101.71M","-0.17%"
"2007- 10- 09","156.48","155.60","156.50","155.03","94.05M","0.94%"
"2007- 10- 08","155.02","155.39","155.49","154.77","71.28M","-0.53%"
"2007- 10- 05","155.85","155.03","156.10","154.63","134.58M","1.19%"
"2007- 10- 04","154.02","154.11","154.26","153.59","76.86M","0.16%"
"2007- 10- 03","153.78","153.81","154.41","153.01","119.06M","-0.20%"
"2007- 10- 02","154.09","154.61","154.65","153.81","112.98M","-0.14%"
"2007- 10- 01","154.30","152.60","154.75","152.50","148.16M","1.13%"
"2007- 09- 28","152.58","152.85","153.19","151.98","133.37M","-0.33%"
"2007- 09- 27","153.09","152.91","153.10","152.19","102.71M","0.59%"
"2007- 09- 26","152.19","152.25","152.77","151.39","135.59M","0.53%"
"2007- 09- 25","151.39","150.81","151.66","150.47","142.30M","-0.20%"
"2007- 09- 24","151.69","152.42","152.82","151.36","139.45M","-0.18%"
"2007- 09- 21","151.97","152.71","153.12","151.74","141.46M","-0.20%"
"2007- 09- 20","152.28","153.34","153.43","152.11","175.19M","-0.70%"
"2007- 09- 19","153.36","153.41","154.39","152.71","193.78M","0.59%"
"2007- 09- 18","152.46","148.83","152.50","148.13","263.76M","2.94%"
"2007- 09- 17","148.10","148.31","148.89","147.63","109.87M","-0.54%"
"2007- 09- 14","148.90","147.96","149.09","147.74","121.91M","-0.01%"
"2007- 09- 13","148.91","148.55","149.45","148.20","154.08M","0.70%"
"2007- 09- 12","147.87","147.29","148.44","146.98","149.59M","0.26%"
"2007- 09- 11","147.49","146.24","147.70","146.13","162.08M","1.17%"
"2007- 09- 10","145.79","146.52","146.72","144.33","192.37M","-0.19%"
"2007- 09- 07","146.07","146.48","146.89","145.26","235.45M","-1.39%"
"2007- 09- 06","148.13","147.95","148.61","147.12","127.88M","0.23%"
"2007- 09- 05","147.79","148.20","148.36","147.00","166.26M","-0.87%"
"2007- 09- 04","149.08","147.45","149.98","147.40","120.06M","1.01%"
"2007- 08- 31","147.59","147.65","148.50","146.83","185.48M","0.99%"
"2007- 08- 30","146.15","145.45","147.19","145.31","191.82M","-0.27%"
"2007- 08- 29","146.54","144.37","146.74","143.96","207.65M","1.96%"
"2007- 08- 28","143.72","146.16","146.25","143.46","219.79M","-2.20%"
"2007- 08- 27","146.95","147.85","148.33","146.73","113.02M","-0.93%"
"2007- 08- 24","148.33","146.48","148.33","146.28","128.90M","1.24%"
"2007- 08- 23","146.52","147.34","147.65","145.61","203.92M","-0.09%"
"2007- 08- 22","146.65","146.01","146.80","145.33","173.16M","1.19%"
"2007- 08- 21","144.93","144.60","145.97","144.14","157.07M","0.20%"
"2007- 08- 20","144.64","145.17","145.47","143.29","187.32M","-0.05%"
"2007- 08- 17","144.71","145.50","145.90","141.39","388.22M","1.84%"
"2007- 08- 16","142.10","139.79","142.94","137.00","546.74M","0.75%"
"2007- 08- 15","141.04","142.72","144.46","140.62","323.83M","-1.38%"
"2007- 08- 14","143.01","145.70","146.06","142.72","264.13M","-1.53%"
"2007- 08- 13","145.23","146.50","146.89","145.02","181.99M","0.36%"
"2007- 08- 10","144.71","144.39","146.50","143.12","411.02M","-0.47%"
"2007- 08- 09","145.39","147.43","149.90","145.29","358.18M","-2.96%"
"2007- 08- 08","149.83","148.41","150.59","147.34","274.93M","1.39%"
"2007- 08- 07","147.77","145.94","149.00","145.23","280.69M","1.07%"
"2007- 08- 06","146.21","144.21","146.83","142.53","324.98M","1.68%"
"2007- 08- 03","143.80","147.28","147.58","143.20","359.40M","-2.57%"
"2007- 08- 02","147.60","146.76","147.76","145.26","294.76M","0.80%"
"2007- 08- 01","146.43","145.18","147.01","143.95","467.67M","0.49%"
"2007- 07- 31","145.72","148.33","149.46","145.04","316.98M","-1.13%"
"2007- 07- 30","147.38","145.93","147.81","145.29","283.02M","1.56%"
"2007- 07- 27","145.11","148.21","148.87","145.05","422.99M","-1.97%"
"2007- 07- 26","148.02","150.19","150.80","146.39","467.59M","-2.37%"
"2007- 07- 25","151.61","152.02","152.39","150.25","265.21M","0.20%"
"2007- 07- 24","151.30","153.12","154.28","150.76","256.88M","-1.73%"
"2007- 07- 23","153.97","154.18","154.72","153.30","121.18M","0.31%"
"2007- 07- 20","153.50","154.89","155.25","152.29","245.50M","-1.01%"
"2007- 07- 19","155.07","155.20","155.53","154.75","145.25M","0.39%"
"2007- 07- 18","154.47","154.23","154.80","153.30","237.89M","-0.18%"
"2007- 07- 17","154.75","154.93","156.00","154.68","126.20M","-0.05%"
"2007- 07- 16","154.83","154.99","155.53","154.58","98.38M","-0.01%"
"2007- 07- 13","154.85","154.57","155.46","154.39","111.79M","0.30%"
"2007- 07- 12","154.39","152.37","154.75","152.34","133.88M","1.58%"
"2007- 07- 11","151.99","150.75","152.05","150.52","175.61M","0.71%"
"2007- 07- 10","150.92","152.29","152.61","150.77","180.36M","-1.36%"
"2007- 07- 09","153.00","153.16","153.36","152.62","72.35M","0.01%"
"2007- 07- 06","152.98","152.38","153.17","151.93","81.11M","0.53%"
"2007- 07- 05","152.18","152.40","152.56","151.63","89.28M","-0.11%"
"2007- 07- 03","152.34","152.18","152.50","151.99","54.05M","0.36%"
"2007- 07- 02","151.79","150.87","151.92","150.77","103.36M","0.90%"
"2007- 06- 29","150.43","150.90","151.65","149.15","199.70M","0.03%"
"2007- 06- 28","150.38","150.38","151.41","149.67","157.70M","-0.01%"
"2007- 06- 27","150.40","148.13","150.57","148.06","213.64M","1.42%"
"2007- 06- 26","148.29","150.21","150.46","148.28","198.45M","-1.03%"
"2007- 06- 25","149.83","150.24","151.25","149.02","232.07M","-0.48%"
"2007- 06- 22","150.55","151.52","151.77","149.85","205.16M","-0.94%"
"2007- 06- 21","151.98","151.08","152.11","150.25","205.28M","0.56%"
"2007- 06- 20","151.14","153.58","153.58","150.96","177.25M","-1.39%"
"2007- 06- 19","153.27","152.55","153.38","152.36","111.13M","0.25%"
"2007- 06- 18","152.89","153.38","153.39","152.66","88.64M","-0.12%"
"2007- 06- 15","153.07","153.14","153.66","152.93","154.43M","0.14%"
"2007- 06- 14","152.86","152.06","153.12","152.03","146.78M","0.64%"
"2007- 06- 13","151.89","150.50","152.07","149.72","193.26M","1.50%"
"2007- 06- 12","149.65","150.67","151.54","149.55","235.78M","-1.09%"
"2007- 06- 11","151.30","150.93","151.95","150.70","102.54M","0.17%"
"2007- 06- 08","151.04","149.50","151.19","149.09","176.99M","1.30%"
"2007- 06- 07","149.10","151.56","152.50","149.06","232.54M","-1.80%"
"2007- 06- 06","151.84","152.91","152.95","151.75","164.16M","-1.07%"
"2007- 06- 05","153.49","153.74","153.90","152.86","127.97M","-0.40%"
"2007- 06- 04","154.10","153.54","154.39","153.48","78.08M","0.01%"
"2007- 06- 01","154.08","153.88","154.40","153.51","107.82M","0.50%"
"2007- 05- 31","153.32","153.66","153.89","153.12","115.78M","-0.10%"
"2007- 05- 30","153.48","151.46","153.54","151.34","131.29M","0.81%"
"2007- 05- 29","152.24","151.94","152.50","151.45","83.96M","0.36%"
"2007- 05- 25","151.69","151.49","152.02","151.18","83.31M","0.42%"
"2007- 05- 24","151.06","152.53","153.21","150.74","187.78M","-0.91%"
"2007- 05- 23","152.44","152.95","153.50","152.36","133.96M","0.01%"
"2007- 05- 22","152.42","152.70","153.16","152.38","82.28M","-0.08%"
"2007- 05- 21","152.54","152.58","153.23","152.50","174.71M","-0.05%"
"2007- 05- 18","152.62","152.01","152.62","151.81","99.19M","0.87%"
"2007- 05- 17","151.30","151.38","151.96","151.11","101.57M","-0.20%"
"2007- 05- 16","151.60","150.80","151.63","150.38","114.67M","0.68%"
"2007- 05- 15","150.57","150.70","151.66","150.19","180.95M","0.03%"
"2007- 05- 14","150.53","150.86","151.30","149.79","108.07M","-0.22%"
"2007- 05- 11","150.86","149.75","150.93","149.72","113.42M","0.86%"
"2007- 05- 10","149.58","150.73","151.02","149.27","153.70M","-1.05%"
"2007- 05- 09","151.16","150.64","152.82","150.37","102.95M","0.27%"
"2007- 05- 08","150.75","150.58","150.92","150.13","81.54M","-0.13%"
"2007- 05- 07","150.95","150.88","151.20","150.81","63.69M","0.02%"
"2007- 05- 04","150.92","150.75","151.12","150.22","96.42M","0.38%"
"2007- 05- 03","150.35","149.97","150.40","149.05","87.87M","0.54%"
"2007- 05- 02","149.54","148.90","149.95","148.75","87.18M","0.59%"
"2007- 05- 01","148.67","148.42","149.47","147.67","134.45M","0.26%"
"2007- 04- 30","148.29","149.64","149.74","148.21","101.02M","-0.83%"
"2007- 04- 27","149.53","149.09","149.74","148.84","108.20M","-0.08%"
"2007- 04- 26","149.65","149.49","149.80","149.10","88.76M","0.11%"
"2007- 04- 25","149.48","148.73","149.66","148.02","109.17M","0.92%"
"2007- 04- 24","148.12","148.23","148.40","147.32","114.48M","0.04%"
"2007- 04- 23","148.06","148.37","148.73","147.97","77.59M","-0.38%"
"2007- 04- 20","148.62","148.22","148.62","147.04","124.13M","0.94%"
"2007- 04- 19","147.23","146.55","147.40","146.36","103.37M","-0.03%"
"2007- 04- 18","147.27","146.60","147.70","146.57","88.35M","0.12%"
"2007- 04- 17","147.09","146.97","147.40","146.65","108.45M","0.27%"
"2007- 04- 16","146.70","145.83","146.86","145.82","83.21M","0.95%"
"2007- 04- 13","145.32","144.90","145.32","144.36","85.18M","0.46%"
"2007- 04- 12","144.66","143.74","144.92","143.34","116.46M","0.44%"
"2007- 04- 11","144.02","144.82","144.86","143.54","106.56M","-0.41%"
"2007- 04- 10","144.61","144.33","144.85","144.27","56.64M","0.12%"
"2007- 04- 09","144.44","144.65","144.80","144.15","51.15M","0.14%"
"2007- 04- 05","144.24","143.67","144.44","143.61","46.87M","0.27%"
"2007- 04- 04","143.85","143.69","143.95","143.16","64.02M","0.11%"
"2007- 04- 03","143.69","142.97","143.98","142.91","82.52M","1.08%"
"2007- 04- 02","142.16","142.16","142.46","140.89","79.45M","0.11%"
"2007- 03- 30","142.00","142.24","142.84","140.56","128.21M","0.02%"
"2007- 03- 29","141.97","142.54","142.61","141.19","139.51M","0.11%"
"2007- 03- 28","141.82","142.14","142.47","141.26","152.97M","-0.73%"
"2007- 03- 27","142.86","143.12","143.16","142.39","100.59M","-0.24%"
"2007- 03- 26","143.20","143.50","143.65","142.09","113.81M","-0.13%"
"2007- 03- 23","143.39","143.28","143.81","143.15","74.43M","0.15%"
"2007- 03- 22","143.18","143.48","143.68","142.79","119.00M","-0.08%"
"2007- 03- 21","143.29","141.10","143.65","140.82","153.44M","1.65%"
"2007- 03- 20","140.97","140.08","141.05","139.96","83.36M","0.55%"
"2007- 03- 19","140.20","139.26","140.33","138.55","96.22M","1.21%"
"2007- 03- 16","138.53","139.31","139.63","138.12","122.07M","-0.67%"
"2007- 03- 15","139.47","138.97","139.99","138.80","132.44M","0.14%"
"2007- 03- 14","139.28","138.43","139.36","136.75","231.85M","0.75%"
"2007- 03- 13","138.25","140.18","140.77","138.04","190.61M","-1.94%"
"2007- 03- 12","140.99","140.42","141.34","140.16","80.38M","0.15%"
"2007- 03- 09","140.78","141.31","141.42","140.08","107.77M","0.03%"
"2007- 03- 08","140.74","140.54","141.16","140.07","117.90M","0.85%"
"2007- 03- 07","139.56","139.59","140.46","139.40","115.25M","-0.10%"
"2007- 03- 06","139.70","138.78","140.12","137.72","143.45M","1.71%"
"2007- 03- 05","137.35","137.93","139.58","137.33","144.65M","-0.95%"
"2007- 03- 02","138.67","140.05","140.66","138.66","162.61M","-1.31%"
"2007- 03- 01","140.51","139.34","141.25","138.05","212.85M","-0.30%"
"2007- 02- 28","140.93","140.39","141.98","139.80","177.57M","1.03%"
"2007- 02- 27","139.50","143.88","144.20","139.00","274.95M","-3.91%"
"2007- 02- 26","145.17","145.83","145.95","144.75","70.10M","-0.09%"
